no,light_num,crossway_num,center,lanes,max_spd,road_length,road_bt,school_num,stations,police_num,label
1,4,0,1,1.66666667,56.66666667,400.1548515,11.8,0,0,0,34
2,31,8,0,3.25,55,80.72226112,23.5,1,1,0,407
3,12,4,0,3.16666667,56.66666667,242.4482212,29,0,0,1,213
4,8,4,1,3,56.66666667,508.8941937,13,1,2,1,7
5,15,7,0,1.91666667,35,119.8547957,15.2,1,0,0,163
6,18,3,0,1.625,48.75,255.0964763,9.49157143,0,0,0,171
7,14,2,0,3,50,528.0690624,15.75,1,0,0,124
8,16,5,0,1.625,48.75,255.0964763,7.063,0,0,0,70
9,17,3,1,3,50,394.0994004,29.3075,0,0,0,64
10,20,7,1,3.66666667,66.66666667,388.8553877,36.7433333,1,0,0,594
11,10,3,2,3.25,61.66666667,395.2646256,29.8075,1,0,0,149
12,18,3,0,2.25,52.5,152.2191629,24.446,2,1,0,96
13,29,6,0,2.6,48,206.020625,23.246,1,0,0,214
14,0,0,1,3,60,381.4872256,21,0,0,0,11
15,12,0,0,1.25,37.5,211.7854394,25,2,1,0,7
16,12,5,2,3,60,417.3336604,31,0,0,0,110
17,1,0,0,1,30,226.1009597,19,1,0,0,7
18,8,0,0,2.5,50,268.7015878,30,0,0,0,40
19,16,4,0,2,60,431.9381002,30,0,0,0,148
20,11,4,0,2.33333333,66.66666667,317.1370608,20.6666666,3,0,0,167
21,12,1,0,1,30,233.9945166,20,1,1,0,14
22,14,0,0,1.5,45,212.1350683,25,0,0,0,48
23,15,6,0,3.625,60,270.487677,23.6666666,6,0,0,597
24,19,3,0,3.5,62.5,189.0772339,40,0,1,0,311
25,9,0,0,2.33333333,53.33333333,319.8038891,30,0,0,0,4
26,10,5,0,3.5,52.5,382.5966303,36,1,0,0,469
27,7,1,0,3,60,406.929639,34.5,0,0,0,29
28,20,5,0,1.75,60,286.5573902,18.2,0,0,0,88
29,0,1,0,3,60,859.0634853,20.5,0,0,0,6
30,19,3,0,2.625,65,313.6446637,15,0,0,0,208
31,16,3,1,2.83333333,50,258.1470294,12.75,1,0,1,270
32,10,3,0,2,45,269.3266709,23.5,1,0,1,158
33,18,4,0,1.625,45,104.3181184,30,0,0,0,12
34,0,0,0,2.75,47.5,160.8586267,37.5,0,0,0,13
35,0,0,0,1.5,35,218.5445243,27.5,0,0,0,11
36,0,0,0,1.5,40,311.2161281,27.5,0,0,0,6
37,0,0,2,3.66666667,80,93.76839808,40,0,0,0,2
38,32,7,0,2.25,60,288.7963396,9.5,3,0,0,308
39,24,4,0,2,52.5,444.2194905,17,0,1,0,158
40,24,4,0,2.125,60,461.0301169,16.6666666,5,0,0,139
41,24,4,2,1.5,50,198.4083203,11,1,0,0,211
42,20,4,0,2.66666667,53.33333333,185.5170881,17,5,0,0,82
43,11,2,0,2.83333333,56.66666667,186.6848063,14.6,0,0,1,239
44,20,5,2,2.875,60,258.0584227,22.3333333,0,0,0,338
45,10,3,0,2.25,47.5,345.7298866,19.75,1,0,0,91
46,14,3,0,1.5,36,311.7021915,22,1,0,0,98
47,23,3,0,1.66666667,60,123.2746716,17.5,1,1,0,85
48,22,9,1,3.625,62.5,326.1197623,35,0,1,0,501
49,8,2,0,2.5,52.5,104.8838801,20,0,1,0,69
50,29,5,0,2.1,48,289.1659696,29.5,1,0,0,356
51,11,4,0,2.25,65,170.5089273,9.5,0,0,1,346
52,7,2,0,2.25,55,123.9343795,23.3333333,0,0,0,95
53,18,5,0,1.625,60,214.0273783,16,1,0,0,120
54,2,1,1,1.66666667,43.33333333,352.1992328,26,1,0,0,7
55,25,6,0,3,60,392.4349764,22.6666666,1,1,0,665
56,14,5,0,3,63.33333333,626.79927,9.85714286,0,0,1,349
57,24,3,1,2,60,576.4684501,14.2,0,0,1,79
58,12,5,0,2,45,309.6305107,17,1,1,0,205
59,21,6,0,2.7,54,254.1156183,18.25,1,1,0,294
60,14,4,0,2.4,54,251.4778843,20.3333333,1,1,0,130
61,10,2,1,2,60,1071.528944,29,0,0,0,26
62,12,5,1,2.66666667,56.66666667,177.1961388,12.7142857,1,0,0,226
63,38,8,0,3.375,60,180.2026403,27.5,4,0,0,499
64,12,4,0,2.25,45,207.4038426,12,0,0,0,275
65,27,6,2,2.75,57.5,384.2739219,25.3333333,1,0,0,274
66,4,1,1,2.5,60,296.1592769,10.5,1,0,0,13
67,10,2,0,2.5,50,183.691126,9.28571429,0,0,0,144
68,22,5,0,2,60,328.5664322,11.75,0,0,0,114
69,16,5,0,1.75,52.5,183.7202907,10.8571428,0,1,0,338
70,21,4,0,1,37.5,298.1535445,5.8,1,0,0,267
71,16,4,2,1.75,58.75,377.2100086,12,0,0,0,691
72,18,4,0,2.375,55,289.1599574,22.5,0,1,1,455
73,18,3,1,2,53.33333333,349.1165351,30.6,0,0,0,154
74,34,2,0,2.375,45,295.9741515,24.3333333,1,0,0,131
75,14,5,0,2.5,52.5,357.3120582,17.6666666,3,0,0,265
76,13,4,0,2,55,383.7446212,20,0,0,1,270
77,20,4,0,2.66666667,55,210.0868565,21.75,0,1,0,452
78,31,4,0,3.33333333,57.77777778,79.10650459,37.5,1,0,0,891
79,20,6,0,3.16666667,56.66666667,411.0292808,17.3333333,0,0,0,288
80,30,5,0,3.375,60,208.1491124,32,4,1,0,300
81,16,4,0,3.125,45,166.3608998,26.3333333,2,0,1,406
82,12,8,2,1.25,56.25,283.6644328,14.1428571,0,1,1,143
83,17,5,1,2.75,57.5,173.3218695,20.25,1,0,0,595
84,20,6,1,2,43.33333333,482.5345148,30,0,0,0,490
85,19,5,0,1.5,52.5,194.7498212,14,0,0,0,44
86,24,4,0,1.5,60,228.2488128,14,2,1,0,73
87,20,4,0,2,52.5,298.1176588,18.5,3,0,1,156
88,17,5,0,2.41666667,50,359.8447472,23.5,3,0,1,241
89,14,3,0,2.66666667,60,140.2683266,25,0,0,0,88
90,0,1,0,3,60,1101.60633,18.25,2,0,0,57
91,5,1,0,3.33333333,66.66666667,322.0031752,31.6666666,1,1,0,437
92,28,9,1,2.4,57.33333333,296.59486,36,0,0,0,550
93,24,6,0,2.9,54,231.5034925,26.6666666,0,1,1,575
94,16,4,0,3.33333333,66.66666667,322.0031752,35,0,1,1,482
95,15,7,0,3.16666667,56.66666667,229.3031508,23.6666666,3,0,0,735
96,25,4,0,2.5,52.5,300.0032407,28,2,0,1,256
97,0,2,0,2.33333333,63.33333333,336.978136,31.5,0,0,0,38
98,0,1,1,2,60,752.4335591,31.5,0,0,0,55
99,0,2,0,2.66666667,60,357.5920603,32,0,0,0,23
100,6,5,3,2.2,64,279.4904962,24,1,0,0,51
101,16,5,0,2.875,56.25,294.3641484,21.5,0,0,0,199
102,16,4,0,1.625,40,409.1121184,14.25,0,0,0,46
103,10,2,0,1.66666667,40,236.0432324,15,4,0,0,34
104,19,4,0,3,50,176.8367934,25.6666666,1,0,0,309
105,15,5,0,2.875,52.5,302.9524058,22,2,0,0,187
106,10,3,1,2.4,60,247.1184929,34.6666666,0,0,0,156
107,11,1,0,1.66666667,30,302.9183734,17,3,0,0,59
108,9,2,0,3.08333333,66.66666667,654.6175718,31.5,0,0,0,177
109,10,3,0,3.08333333,66.66666667,654.6175718,31.5,0,0,0,132
110,17,5,0,3.25,60,185.9690518,16.6666666,0,1,0,333
111,15,6,1,2.21428571,37.14285714,185.7872954,19.75,1,0,0,182
112,6,2,0,3.28571429,65.71428571,628.7226476,32,0,0,0,20
113,7,2,4,2.875,60,176.3967321,24.5,0,1,0,22
114,20,8,1,2.4,58,274.1781406,26,0,1,0,250
115,7,1,0,2,55,260.7679204,10.1666666,0,0,0,25
116,13,5,0,2.5,55,244.3412596,24,0,0,0,303
117,8,2,1,1.875,60,539.0029867,15.2222222,1,0,0,48
118,8,3,0,2.25,45,435.1467978,29.3333333,1,0,0,41
119,1,1,1,2.2,56,236.1971502,24.3333333,0,1,1,16
120,8,0,1,2.57142857,57.14285714,229.5481954,24.3333333,0,1,1,149
121,29,8,1,3.75,60,301.9716148,39,2,0,0,275
122,18,3,0,2.83333333,50,307.055983,19,0,1,0,78
123,16,6,0,2,60,238.3450403,10.1666666,0,0,0,257
124,14,4,0,2.83333333,61.66666667,156.7875886,20,0,0,0,276
125,11,2,0,1.6,60,307.1446289,22,0,0,0,46
126,17,3,0,3.83333333,53.33333333,298.8911548,35.5,0,0,0,74
127,13,4,0,1,45,236.7826716,15,3,0,0,35
128,29,5,1,3.25,58.75,164.3935019,22.4,0,0,0,619
129,10,3,0,1.5,60,129.7544107,17.5,3,0,0,47
130,15,5,0,2.125,60,172.1917834,22.5,1,0,0,198
131,8,2,0,2.57142857,57.14285714,349.8481639,26,2,0,0,61
132,12,2,0,1.75,52.5,432.8969928,11.6666666,3,1,0,235
133,24,4,0,1,37.5,358.221527,15,1,1,0,55
134,19,3,1,2.08333333,60,410.3955504,15.625,0,0,1,586
135,2,1,1,2.71428571,47.14285714,233.5283994,34.5,1,0,0,2
136,8,1,0,3.2,60,120.5888105,26.5,3,0,0,132
137,10,3,0,2.83333333,60,353.7859818,36.5,0,0,0,92
138,9,2,0,1.33333333,56.66666667,306.7751379,18,0,0,0,20
139,13,3,0,1.5,56.66666667,259.1593541,17.3333333,0,1,0,44
140,12,8,0,2.53846154,42.30769231,149.3910898,20,1,0,0,263
141,15,2,1,3.66666667,53.33333333,543.0094129,28.25,0,0,0,523
142,13,8,0,3.375,60,199.854741,32.5,1,0,0,388
143,13,5,0,1.875,52.5,314.9024946,24,0,0,0,82
144,10,3,0,2.85714286,70,246.6572186,32.5,2,0,0,129
145,22,3,0,1.4,60,231.4178868,18,1,1,0,126
146,33,8,0,2.16666667,55,308.9235743,19.125,0,0,2,621
147,4,2,0,2.5,60,140.532816,13.5,1,0,1,43
148,19,4,0,1.5,37.5,324.4748259,11.4,1,0,1,100
149,14,4,0,3.5,60,231.8885553,32.5,2,0,1,104
150,19,2,1,2.55555556,61.11111111,384.7147799,21.1666666,0,1,0,119
151,21,4,0,1.25,37.5,270.496373,9,1,0,0,98
152,18,4,0,3,60,169.6639249,32,1,0,1,107
153,14,4,0,2.61538462,53.07692308,82.34847188,29.3333333,2,0,0,229
154,17,7,0,2.33333333,60,244.1328279,23.5,2,0,1,203
155,8,2,0,2.6,60,185.7556425,37.5,0,0,0,470
156,9,1,0,1.9375,50.625,138.3706804,20,0,0,0,134
157,9,3,0,2.66666667,60,280.40419,29,0,1,1,69
158,17,4,0,2.63636364,51.81818182,234.0769244,23.75,2,0,0,337
159,16,4,0,2.125,60,200.4835778,9.22222222,0,0,0,94
160,18,8,0,3.08333333,50,95.43124194,38.5,0,0,0,435
161,8,4,0,1.75,60,299.547787,12.8,0,0,0,72
162,32,5,0,2.6,60,311.1277707,23,1,1,0,1033
163,13,3,0,2,60,255.3640127,21,0,1,1,29
164,14,4,1,2,57.5,207.2006108,25,1,1,0,132
165,19,2,1,2.33333333,50,708.4137667,18.3333333,0,1,0,485
166,12,5,0,2,60,363.0782848,11.4,0,1,0,124
167,26,9,0,3.125,65,346.9896919,32.5,1,0,1,519
168,15,4,0,2.5625,60,169.1987185,19.3333333,0,0,0,559
169,16,4,0,3.33333333,60,295.6715448,35,0,0,0,544
170,13,3,0,3.5,65,462.1930204,35,1,0,0,932
171,16,6,0,3,60,290.5940118,30,3,0,1,365
172,24,7,2,3.25,60,235.6136948,22,0,0,0,336
173,14,3,0,2.5625,60,169.1987185,13.8,0,0,0,522
174,15,4,1,3.5,57.5,333.8668516,31,0,0,0,671
175,12,4,0,3,57.5,197.7311031,15.6666666,0,0,0,299
176,27,4,0,3.375,52.5,182.9303251,19.25,0,0,0,1125
177,0,0,2,3.5,60,139.2627164,43.6666666,1,0,0,8
178,7,6,0,1.7,48,249.720394,10.6,1,0,0,28
179,26,3,0,2.33333333,60,261.1761169,18.6666666,0,0,1,145
180,12,7,0,2.9375,54.375,124.9884732,34.5,0,0,0,315
181,16,5,0,1.5,30,361.2903967,12.4,0,0,0,50
182,3,0,1,1.85714286,42.85714286,338.8644058,18.6,1,0,0,20
183,19,4,0,3.66666667,60,256.2053157,37.5,0,0,0,174
184,17,6,0,2.25,47.5,426.1051029,27.5,1,0,1,339
185,9,3,1,2.78947368,54.73684211,352.9111934,32.5,1,0,0,10
186,14,3,0,3.5,65,332.142274,12.5714285,0,0,1,1037
187,13,6,0,2.75,50,320.3891811,12.8571428,0,0,0,244
188,33,5,1,2.625,52.5,260.2534513,12.0518,0,0,0,373
189,7,2,1,2.1,54,119.6640556,31,0,1,0,28
190,15,2,3,2.36363636,60,195.161887,15.2857142,0,0,0,49
191,19,4,0,2,60,363.3086999,13,1,0,0,179
192,14,5,0,2.875,52.5,327.8160924,11.8,0,0,0,416
193,36,5,2,2.36363636,60,195.161887,11.75,0,0,0,116
194,22,4,0,1.375,52.5,358.5477612,15.3333333,1,0,0,62
195,13,2,1,4,66.66666667,220.1319659,26,0,0,0,306
196,22,11,0,2.27777778,40,109.1060009,14.8,0,1,1,466
197,16,4,0,2,52.5,566.3775191,12.4,2,0,0,267
198,15,5,2,4,66.66666667,232.7846849,24.6666666,1,0,0,267
199,19,4,0,3.75,52.5,459.9178361,29,0,1,0,431
200,10,2,2,3.125,60,407.9335567,24,0,0,0,600
201,11,3,0,2,60,419.5026971,10.8,0,0,1,247
202,22,5,0,2.875,60,324.1728554,24.3333333,1,0,0,252
203,13,6,0,3,45,326.0307593,11.3333333,2,0,0,369
204,4,6,0,2.75,55,412.5963882,11.7142857,0,0,1,432
205,12,4,0,1,30,264.0315474,8.66666667,2,0,0,28
206,10,3,0,2,60,410.3739198,11.6,0,0,0,267
207,0,1,0,3.14285714,55.71428571,155.2099865,35,0,1,0,57
208,0,1,1,2.22222222,43.33333333,134.5561631,15.4,0,1,1,39
209,19,5,0,2.875,60,432.3083882,30,0,0,0,691
210,15,3,2,2.84615385,53.07692308,453.1681147,40.5,0,1,0,342
211,24,8,0,3,35,325.2379108,17.5,0,0,0,437
212,13,9,0,1.625,35,396.5006287,11.1666666,0,0,0,51
213,15,3,0,2,47.5,373.7845567,13.25,1,1,0,194
214,23,4,0,2,60,242.0123204,14.2857142,0,0,0,128
215,19,10,1,2.5,56,315.2089461,12.1428571,0,0,0,298
216,14,4,0,3.42857143,48.57142857,272.4151248,14.3333333,2,1,0,314
217,13,5,0,1.8,60,364.8666134,15,1,0,0,217
218,23,6,0,3.42857143,48.57142857,272.4151248,20.5,1,0,0,522
219,16,5,0,2.5,45,157.9163832,23.25,1,0,0,129
220,0,1,0,2.66666667,40,277.7952614,17,0,0,1,38
221,14,3,0,2.33333333,30,245.4443528,17.5,0,0,0,101
222,14,5,2,3.5,60,334.0706111,33.4,0,0,1,1006
223,24,4,0,2.2,30,150.2678321,22.3333333,2,0,0,320
224,9,2,0,2.66666667,60,390.3169407,21.3333333,0,0,0,321
225,18,4,1,3.5,50,269.2120758,19,0,1,2,497
226,12,4,0,2,52.5,386.1924749,20,1,0,0,74
227,7,3,0,2.33333333,60,437.1635674,10.8,1,0,0,92
228,21,5,0,1.75,52.5,269.723649,11.6666666,0,0,0,222
229,15,4,0,2.125,52.5,180.1567586,14.3333333,1,1,0,244
230,18,5,0,2.375,32.5,423.2372743,21.5,0,1,0,191
231,12,4,0,2.28571429,51.42857143,573.3860217,20.8,1,0,0,138
232,19,5,0,2.125,45,292.6766927,14.25,1,1,0,390
233,12,3,0,1.66666667,50,193.6828121,12.3333333,0,0,1,92
234,18,4,0,2.45454545,40.90909091,397.3887979,16,1,0,0,497
235,13,4,0,1.875,52.5,257.9344586,14.8,0,0,0,185
236,12,3,1,2.66666667,60,171.1970337,9.42857143,0,0,0,182
237,11,3,0,1.75,47.5,364.9837412,10.2,2,0,0,163
238,14,4,0,3,52.5,273.3464546,13.5,1,0,0,581
239,23,4,0,2.2,48,221.7825154,23.3333333,1,1,1,288
240,16,3,0,1.42857143,50,124.7987822,11.75,0,0,0,85
241,18,5,0,2.09090909,49.09090909,339.1415983,14,0,0,0,279
242,15,4,0,1.25,42.5,281.7650542,12.25,1,0,0,212
243,1,0,0,4.22222222,73.33333333,1239.69834,45,0,0,0,10
244,1,0,0,4.22222222,73.33333333,1239.69834,45,0,0,0,93
245,19,4,0,2.2,46,385.9842208,18.8,1,1,0,265
246,34,4,1,3.3,56,493.2349958,36.5,1,0,0,464
247,30,6,0,2.125,55,315.635949,22.5,1,0,1,320
248,20,5,0,2.69230769,55.38461538,224.3148503,18.6666666,0,0,0,872
249,28,8,0,2.125,55,315.635949,11.8,1,0,1,342
250,10,4,0,1.83333333,33.33333333,390.6183414,11.3333333,4,0,0,64
251,17,4,0,2.33333333,55.55555556,490.4086482,22.8,1,1,1,387
252,30,9,2,3.41666667,55,103.0074791,24.8333333,1,1,1,488
253,16,4,0,2.9,46,276.1619058,30,0,0,0,309
254,19,5,2,1.875,42.5,397.2074515,15.6666666,0,0,1,203
255,28,4,0,1.625,50,245.4451715,24,0,0,1,189
256,18,5,1,2.75,50,501.4580143,32.5,0,0,1,760
257,22,4,0,2.75,60,159.5683671,30,1,1,0,656
258,12,4,0,2,52.5,262.6265703,16,3,0,1,254
259,24,5,4,2.83333333,46.66666667,553.2265061,35,0,0,0,149
260,0,0,0,5,70,1217.592756,45,0,0,0,13
261,15,4,0,2.5,62.5,221.1735145,27.5,0,0,1,255
262,23,4,0,2,40,132.4602102,24,0,0,0,356
263,13,4,0,1.875,35,280.8932531,20,0,0,0,241
264,9,2,0,1.81081081,49.45945946,258.0023674,22.3333333,1,1,0,37
265,17,4,0,2.6,46,139.9806748,32.5,2,1,0,342
266,22,6,0,2.25,45,491.3872878,14.6,3,0,0,187
267,10,2,0,1.89473684,57.36842105,218.6562545,18.75,0,1,0,205
268,7,2,0,4.125,60,323.1000336,45,0,1,0,235
269,23,6,1,1.74074074,47.77777778,285.1176364,24.3333333,0,1,0,82
270,17,4,0,3.33333333,48.75,247.8109572,30,0,0,0,647
271,27,4,0,3.33333333,48.75,247.8109572,30,0,0,0,611
272,0,2,0,4.125,60,323.1000336,50,0,1,0,2
273,29,8,1,2.125,46.875,142.8780804,15,1,0,1,362
274,14,4,0,3,65.38461538,383.482946,32.5,5,1,0,465
275,8,2,0,3,65.38461538,383.482946,32.5,5,1,0,270
276,24,4,0,3,55,263.4423876,26.6666666,0,0,0,732
277,11,5,0,2.66666667,50,234.2556276,11.1666666,0,0,0,243
278,9,1,1,2.2,52,531.1472538,17.5,0,0,0,3
279,4,1,1,3,60,995.2558831,14.1666666,0,0,0,11
280,4,0,1,2.5,52.5,342.1005804,35,0,1,0,4
281,19,7,2,2.25,52.5,350.9787828,21.8,0,1,1,271
282,4,3,0,2,50,220.5407523,16,0,0,0,78
283,11,5,0,2.33333333,60,249.9550667,10.6666666,0,1,0,211
284,6,3,0,1,36.66666667,219.380398,6.8,0,0,0,52
285,14,3,0,1.66666667,36.66666667,258.498271,22.5,2,0,0,160
286,10,3,0,2.5,53.33333333,290.7712611,17.6666666,1,0,0,219
287,12,4,0,2.375,50,230.8621497,29.5,0,0,0,178
288,12,5,0,2.25,60,348.006024,25,0,0,0,245
289,26,4,0,1.66666667,60,287.9879859,10,0,0,0,120
290,13,8,0,1.125,37.5,379.1740501,12.5,3,0,0,114
291,14,6,0,2.46153846,51.53846154,469.7256199,36.6666666,0,0,0,331
292,13,4,0,1.125,37.5,432.3349536,12.25,0,0,0,180
293,6,1,0,3.83333333,55,390.8522329,45,0,0,0,248
294,21,8,2,2.44444444,56.66666667,132.4673219,29,1,0,0,249
295,21,6,0,3.125,60,247.5235785,34.6666666,1,0,0,506
296,27,6,0,2.75,60,362.3888971,35,0,1,0,503
297,14,4,0,2,60,354.1604347,12.25,1,0,0,56
298,11,2,0,2.33333333,50,512.3154843,14.75,1,0,0,31
299,18,6,0,2.125,45,376.0665199,14.75,0,0,0,294
300,14,6,0,2,52.5,182.5682174,11.2,0,1,0,112
301,24,6,0,2.375,60,299.1535269,9.57142857,0,1,0,270
302,12,3,1,2,55,570.1304297,14.6666666,1,0,0,55
303,10,3,0,1.66666667,50,251.7979932,14,0,0,0,122
304,10,4,0,2.90909091,60.90909091,312.9513778,13.3333333,0,1,0,277
305,7,1,0,3.875,52.5,154.208271,37.5,1,1,0,238
306,7,2,0,2,50,490.9360089,22.5,0,0,0,28
307,17,3,0,1.33333333,36.66666667,119.9347856,13,0,0,1,42
308,7,2,1,2,60,162.9244868,23.3333333,0,0,1,110
309,10,3,0,3.09090909,56.36363636,335.9524786,15,0,0,0,248
310,12,4,0,1,40,285.8206172,10.1666666,0,0,0,150
311,11,3,0,3.33333333,53.33333333,254.2476241,37.5,0,0,0,649
312,16,2,0,4.25,52.5,141.2660472,24.5,0,1,1,269
313,17,4,1,2.05263158,56.31578947,564.5939955,15.6666666,0,0,1,165
314,9,3,0,2,47.5,397.1790732,22.3333333,2,0,0,244
315,10,4,0,1.81818182,48.18181818,196.6302366,12.2,1,0,1,215
316,23,3,1,2.05263158,56.31578947,564.5939955,16.6666666,0,0,1,158
317,16,3,0,2.5,60,161.981044,20,0,0,1,109
318,10,4,0,1.66666667,53.33333333,301.0689331,10.1666666,1,0,0,192
319,11,6,0,2.66666667,50,369.5090849,15,0,0,0,139
320,13,4,0,2.66666667,50,369.5090849,21,0,0,1,156
321,15,4,3,3.875,60,334.0177687,20.2,1,0,0,641
322,12,4,0,1.83333333,53.33333333,253.0682222,11.6666666,0,0,0,149
323,3,0,1,4,66.66666667,612.1542755,40,0,2,0,10
324,7,3,0,1.5,40,262.5292854,7.55555556,1,0,0,90
325,14,5,0,2.33333333,34.44444444,306.9033591,23.3333333,0,0,1,178
326,22,5,0,2,52.5,218.1458927,16.25,1,1,0,402
327,3,0,0,2.08333333,40,209.4297954,13.3333333,0,0,0,18
328,16,4,0,3,56,278.9525141,35,0,1,0,998
329,29,7,0,2.5,50,181.1776733,30,0,0,0,161
330,10,7,0,1,60,178.5669911,12.3333333,0,1,0,213
331,8,0,0,2.30769231,58.46153846,367.7368715,28.3625,0,0,0,19
332,22,7,0,3.125,60,205.1519124,19.25,0,1,0,813
333,14,2,0,3,60,233.0083709,23,0,0,0,207
334,9,3,0,1.83333333,60,147.9243707,13.6,0,1,0,224
335,10,3,0,1.66666667,53.33333333,454.9063137,14.4,1,0,0,81
336,14,4,1,3.33333333,57.5,174.7552631,26.6666666,0,0,1,708
337,6,0,0,1.83333333,60,136.4277451,14.5,0,0,0,55
338,43,4,0,2.625,45,169.3401682,21,1,1,1,405
339,21,5,0,1.9,52,216.0291358,24.6666666,1,1,1,156
340,24,4,1,2.4,60,675.542258,22.5,0,0,0,198
341,20,6,0,2.14285714,51.42857143,157.2645604,12.6,1,0,0,190
342,11,3,0,1.83333333,60,164.4282653,11,0,0,0,138
343,23,7,4,2,53.33333333,296.0421558,21,0,0,1,240
344,14,3,1,2.4,60,675.542258,16,0,0,0,73
345,14,5,0,2,50,181.2116734,13.25,1,1,0,74
346,20,9,0,3,60,337.3940387,35,0,1,1,489
347,15,3,0,1.71428571,51.42857143,215.4164678,11.4,1,0,1,185
348,16,1,0,3.5,60,121.3163025,38.5,1,1,1,421
349,12,2,0,2,53.33333333,273.2342975,22.5,1,1,0,184
350,9,5,0,1.71428571,51.42857143,215.4164678,10.8333333,1,0,1,147
351,23,10,0,3.125,52.5,215.6446538,35,0,0,0,349
352,0,1,0,2.33333333,50,553.4287841,17.6666666,0,0,1,322
353,14,5,0,2.5,60,201.8440844,14.5,0,0,1,494
354,12,4,0,1.5,35,351.8583565,8,1,0,0,97
355,22,5,0,2,45,310.6380556,9.375,3,1,0,122
356,11,2,2,2.83333333,53.33333333,343.7210696,11.6666666,0,0,1,386
